sensor_id;sensor_type;location;lat;lon;timestamp;value_type;value
28;DHT22;8;-1.306;36.733;2017-10-01T06:24:04.927419+00:00;temperature;20.10
27;SDS011;8;-1.306;36.733;2017-10-01T06:26:34.432516+00:00;P2;4.80
27;SDS011;8;-1.306;36.733;2017-10-01T06:26:34.432516+00:00;P1;13.70
28;DHT22;8;-1.306;36.733;2017-10-01T06:26:36.271197+00:00;humidity;59.10
28;DHT22;8;-1.306;36.733;2017-10-01T06:26:36.271197+00:00;temperature;20.40
27;SDS011;8;-1.306;36.733;2017-10-01T06:29:05.167019+00:00;P2;4.43
27;SDS011;8;-1.306;36.733;2017-10-01T06:29:05.167019+00:00;P1;6.20
28;DHT22;8;-1.306;36.733;2017-10-01T06:29:06.725330+00:00;humidity;59.10
28;DHT22;8;-1.306;36.733;2017-10-01T06:29:06.725330+00:00;temperature;20.40
27;SDS011;8;-1.306;36.733;2017-10-01T06:31:35.181124+00:00;P2;6.10
27;SDS011;8;-1.306;36.733;2017-10-01T06:31:35.181124+00:00;P1;14.83
28;DHT22;8;-1.306;36.733;2017-10-01T06:31:37.223776+00:00;humidity;58.30
28;DHT22;8;-1.306;36.733;2017-10-01T06:31:37.223776+00:00;temperature;20.50
27;SDS011;8;-1.306;36.733;2017-10-01T06:34:05.911400+00:00;P2;5.80
27;SDS011;8;-1.306;36.733;2017-10-01T06:34:05.911400+00:00;P1;13.20
28;DHT22;8;-1.306;36.733;2017-10-01T06:34:07.472039+00:00;humidity;58.00
28;DHT22;8;-1.306;36.733;2017-10-01T06:34:07.472039+00:00;temperature;20.60
27;SDS011;8;-1.306;36.733;2017-10-01T06:36:35.841517+00:00;P2;6.00
27;SDS011;8;-1.306;36.733;2017-10-01T06:36:35.841517+00:00;P1;18.40
28;DHT22;8;-1.306;36.733;2017-10-01T06:36:37.878260+00:00;humidity;58.20
28;DHT22;8;-1.306;36.733;2017-10-01T06:36:37.878260+00:00;temperature;20.70
27;SDS011;8;-1.306;36.733;2017-10-01T06:39:06.449075+00:00;P2;5.00
27;SDS011;8;-1.306;36.733;2017-10-01T06:39:06.449075+00:00;P1;15.07
28;DHT22;8;-1.306;36.733;2017-10-01T06:39:08.009566+00:00;humidity;57.30
28;DHT22;8;-1.306;36.733;2017-10-01T06:39:08.009566+00:00;temperature;20.90
27;SDS011;8;-1.306;36.733;2017-10-01T06:41:36.908710+00:00;P2;7.50
27;SDS011;8;-1.306;36.733;2017-10-01T06:41:36.908710+00:00;P1;18.87
28;DHT22;8;-1.306;36.733;2017-10-01T06:41:38.638037+00:00;humidity;56.20
28;DHT22;8;-1.306;36.733;2017-10-01T06:41:38.638037+00:00;temperature;21.00
27;SDS011;8;-1.306;36.733;2017-10-01T06:44:06.739419+00:00;P2;6.53
27;SDS011;8;-1.306;36.733;2017-10-01T06:44:06.739419+00:00;P1;14.10
28;DHT22;8;-1.306;36.733;2017-10-01T06:44:08.557824+00:00;humidity;56.20
28;DHT22;8;-1.306;36.733;2017-10-01T06:44:08.557824+00:00;temperature;21.00
27;SDS011;8;-1.306;36.733;2017-10-01T06:46:38.168230+00:00;P2;6.90
27;SDS011;8;-1.306;36.733;2017-10-01T06:46:38.168230+00:00;P1;14.13
28;DHT22;8;-1.306;36.733;2017-10-01T06:46:39.674537+00:00;humidity;55.90
28;DHT22;8;-1.306;36.733;2017-10-01T06:46:39.674537+00:00;temperature;21.00
27;SDS011;8;-1.306;36.733;2017-10-01T06:49:09.399737+00:00;P2;5.63
27;SDS011;8;-1.306;36.733;2017-10-01T06:49:09.399737+00:00;P1;17.73
28;DHT22;8;-1.306;36.733;2017-10-01T06:49:10.771210+00:00;humidity;56.00
28;DHT22;8;-1.306;36.733;2017-10-01T06:49:10.771210+00:00;temperature;21.10
27;SDS011;8;-1.306;36.733;2017-10-01T06:51:40.245806+00:00;P2;7.70
27;SDS011;8;-1.306;36.733;2017-10-01T06:51:40.245806+00:00;P1;19.60
28;DHT22;8;-1.306;36.733;2017-10-01T06:51:42.032419+00:00;humidity;55.80
28;DHT22;8;-1.306;36.733;2017-10-01T06:51:42.032419+00:00;temperature;21.00
27;SDS011;8;-1.306;36.733;2017-10-01T06:54:10.770478+00:00;P2;8.63
27;SDS011;8;-1.306;36.733;2017-10-01T06:54:10.770478+00:00;P1;15.10
28;DHT22;8;-1.306;36.733;2017-10-01T06:54:12.751499+00:00;humidity;55.90
28;DHT22;8;-1.306;36.733;2017-10-01T06:54:12.751499+00:00;temperature;21.10
27;SDS011;8;-1.306;36.733;2017-10-01T06:56:41.296213+00:00;P2;8.27
27;SDS011;8;-1.306;36.733;2017-10-01T06:56:41.296213+00:00;P1;10.13
28;DHT22;8;-1.306;36.733;2017-10-01T06:56:42.980879+00:00;humidity;55.30
28;DHT22;8;-1.306;36.733;2017-10-01T06:56:42.980879+00:00;temperature;21.10
27;SDS011;8;-1.306;36.733;2017-10-01T06:59:12.448262+00:00;P2;10.93
27;SDS011;8;-1.306;36.733;2017-10-01T06:59:12.448262+00:00;P1;30.33
28;DHT22;8;-1.306;36.733;2017-10-01T06:59:14.223292+00:00;humidity;55.00
28;DHT22;8;-1.306;36.733;2017-10-01T06:59:14.223292+00:00;temperature;21.20
27;SDS011;8;-1.306;36.733;2017-10-01T07:01:43.792141+00:00;P2;7.97
27;SDS011;8;-1.306;36.733;2017-10-01T07:01:43.792141+00:00;P1;16.23
28;DHT22;8;-1.306;36.733;2017-10-01T07:01:46.136754+00:00;humidity;54.40
28;DHT22;8;-1.306;36.733;2017-10-01T07:01:46.136754+00:00;temperature;21.30
27;SDS011;8;-1.306;36.733;2017-10-01T07:04:14.310643+00:00;P2;6.70
27;SDS011;8;-1.306;36.733;2017-10-01T07:04:14.310643+00:00;P1;12.20
28;DHT22;8;-1.306;36.733;2017-10-01T07:04:16.065252+00:00;humidity;54.30
28;DHT22;8;-1.306;36.733;2017-10-01T07:04:16.065252+00:00;temperature;21.30
27;SDS011;8;-1.306;36.733;2017-10-01T07:06:45.575348+00:00;P2;6.47
27;SDS011;8;-1.306;36.733;2017-10-01T07:06:45.575348+00:00;P1;14.27
28;DHT22;8;-1.306;36.733;2017-10-01T07:06:47.114424+00:00;humidity;54.30
28;DHT22;8;-1.306;36.733;2017-10-01T07:06:47.114424+00:00;temperature;21.30
27;SDS011;8;-1.306;36.733;2017-10-01T07:09:16.314344+00:00;P2;5.33
27;SDS011;8;-1.306;36.733;2017-10-01T07:09:16.314344+00:00;P1;8.00
28;DHT22;8;-1.306;36.733;2017-10-01T07:09:18.278456+00:00;humidity;54.50
28;DHT22;8;-1.306;36.733;2017-10-01T07:09:18.278456+00:00;temperature;21.30
27;SDS011;8;-1.306;36.733;2017-10-01T07:11:49.364066+00:00;P2;6.73
27;SDS011;8;-1.306;36.733;2017-10-01T07:11:49.364066+00:00;P1;10.37
28;DHT22;8;-1.306;36.733;2017-10-01T07:11:51.541487+00:00;humidity;54.40
28;DHT22;8;-1.306;36.733;2017-10-01T07:11:51.541487+00:00;temperature;21.40
27;SDS011;8;-1.306;36.733;2017-10-01T07:14:21.024109+00:00;P2;6.57
27;SDS011;8;-1.306;36.733;2017-10-01T07:14:21.024109+00:00;P1;20.40
28;DHT22;8;-1.306;36.733;2017-10-01T07:14:22.753338+00:00;humidity;54.10
28;DHT22;8;-1.306;36.733;2017-10-01T07:14:22.753338+00:00;temperature;21.50
27;SDS011;8;-1.306;36.733;2017-10-01T07:16:53.552929+00:00;P2;5.70
27;SDS011;8;-1.306;36.733;2017-10-01T07:16:53.552929+00:00;P1;11.37
