sensor_id;sensor_type;location;lat;lon;timestamp;value_type;value
25;SDS011;7;-1.298;36.791;2017-11-01T01:31:59.578609+00:00;P2;4.00
25;SDS011;7;-1.298;36.791;2017-11-01T01:31:59.578609+00:00;P1;7.10
25;SDS011;7;-1.298;36.791;2017-11-01T01:34:29.470385+00:00;P2;3.30
25;SDS011;7;-1.298;36.791;2017-11-01T01:34:29.470385+00:00;P1;6.33
25;SDS011;7;-1.298;36.791;2017-11-01T01:36:59.491380+00:00;P2;3.50
25;SDS011;7;-1.298;36.791;2017-11-01T01:36:59.491380+00:00;P1;4.80
25;SDS011;7;-1.298;36.791;2017-11-01T01:39:29.303131+00:00;P2;4.10
25;SDS011;7;-1.298;36.791;2017-11-01T01:39:29.303131+00:00;P1;6.90
25;SDS011;7;-1.298;36.791;2017-11-01T01:41:59.325952+00:00;P2;3.27
25;SDS011;7;-1.298;36.791;2017-11-01T01:41:59.325952+00:00;P1;3.73
25;SDS011;7;-1.298;36.791;2017-11-01T01:44:29.233173+00:00;P2;3.27
25;SDS011;7;-1.298;36.791;2017-11-01T01:44:29.233173+00:00;P1;4.00
25;SDS011;7;-1.298;36.791;2017-11-01T01:46:59.027232+00:00;P2;3.00
25;SDS011;7;-1.298;36.791;2017-11-01T01:46:59.027232+00:00;P1;5.00
25;SDS011;7;-1.298;36.791;2017-11-01T01:49:28.870051+00:00;P2;3.03
25;SDS011;7;-1.298;36.791;2017-11-01T01:49:28.870051+00:00;P1;4.67
25;SDS011;7;-1.298;36.791;2017-11-01T01:51:58.866439+00:00;P2;3.20
25;SDS011;7;-1.298;36.791;2017-11-01T01:51:58.866439+00:00;P1;5.13
25;SDS011;7;-1.298;36.791;2017-11-01T01:54:28.792234+00:00;P2;3.77
25;SDS011;7;-1.298;36.791;2017-11-01T01:54:28.792234+00:00;P1;8.73
25;SDS011;7;-1.298;36.791;2017-11-01T01:56:58.805304+00:00;P2;3.50
25;SDS011;7;-1.298;36.791;2017-11-01T01:56:58.805304+00:00;P1;4.53
25;SDS011;7;-1.298;36.791;2017-11-01T01:59:29.570768+00:00;P2;3.20
25;SDS011;7;-1.298;36.791;2017-11-01T01:59:29.570768+00:00;P1;4.43
25;SDS011;7;-1.298;36.791;2017-11-01T02:01:59.617067+00:00;P2;3.63
25;SDS011;7;-1.298;36.791;2017-11-01T02:01:59.617067+00:00;P1;7.00
25;SDS011;7;-1.298;36.791;2017-11-01T02:04:30.196649+00:00;P2;3.37
25;SDS011;7;-1.298;36.791;2017-11-01T02:04:30.196649+00:00;P1;4.10
25;SDS011;7;-1.298;36.791;2017-11-01T02:07:00.208330+00:00;P2;3.60
25;SDS011;7;-1.298;36.791;2017-11-01T02:07:00.208330+00:00;P1;5.57
25;SDS011;7;-1.298;36.791;2017-11-01T02:09:30.040998+00:00;P2;3.00
25;SDS011;7;-1.298;36.791;2017-11-01T02:09:30.040998+00:00;P1;3.90
25;SDS011;7;-1.298;36.791;2017-11-01T02:12:00.054781+00:00;P2;3.80
25;SDS011;7;-1.298;36.791;2017-11-01T02:12:00.054781+00:00;P1;6.90
25;SDS011;7;-1.298;36.791;2017-11-01T02:14:29.953301+00:00;P2;4.03
25;SDS011;7;-1.298;36.791;2017-11-01T02:14:29.953301+00:00;P1;5.00
25;SDS011;7;-1.298;36.791;2017-11-01T02:17:00.172068+00:00;P2;3.30
25;SDS011;7;-1.298;36.791;2017-11-01T02:17:00.172068+00:00;P1;7.03
25;SDS011;7;-1.298;36.791;2017-11-01T02:19:29.932465+00:00;P2;3.83
25;SDS011;7;-1.298;36.791;2017-11-01T02:19:29.932465+00:00;P1;7.27
25;SDS011;7;-1.298;36.791;2017-11-01T02:21:59.866159+00:00;P2;3.60
25;SDS011;7;-1.298;36.791;2017-11-01T02:21:59.866159+00:00;P1;7.77
25;SDS011;7;-1.298;36.791;2017-11-01T02:24:29.696953+00:00;P2;4.70
25;SDS011;7;-1.298;36.791;2017-11-01T02:24:29.696953+00:00;P1;9.10
25;SDS011;7;-1.298;36.791;2017-11-01T02:26:59.591122+00:00;P2;3.90
25;SDS011;7;-1.298;36.791;2017-11-01T02:26:59.591122+00:00;P1;6.07
25;SDS011;7;-1.298;36.791;2017-11-01T02:29:29.434266+00:00;P2;3.30
25;SDS011;7;-1.298;36.791;2017-11-01T02:29:29.434266+00:00;P1;8.20
25;SDS011;7;-1.298;36.791;2017-11-01T02:31:59.416849+00:00;P2;3.50
25;SDS011;7;-1.298;36.791;2017-11-01T02:31:59.416849+00:00;P1;7.23
25;SDS011;7;-1.298;36.791;2017-11-01T02:34:29.127901+00:00;P2;3.13
25;SDS011;7;-1.298;36.791;2017-11-01T02:34:29.127901+00:00;P1;6.77
25;SDS011;7;-1.298;36.791;2017-11-01T02:36:59.194801+00:00;P2;3.87
25;SDS011;7;-1.298;36.791;2017-11-01T02:36:59.194801+00:00;P1;5.50
25;SDS011;7;-1.298;36.791;2017-11-01T02:39:29.084935+00:00;P2;3.63
25;SDS011;7;-1.298;36.791;2017-11-01T02:39:29.084935+00:00;P1;7.70
25;SDS011;7;-1.298;36.791;2017-11-01T02:41:58.999274+00:00;P2;3.73
25;SDS011;7;-1.298;36.791;2017-11-01T02:41:58.999274+00:00;P1;4.83
25;SDS011;7;-1.298;36.791;2017-11-01T02:44:28.713442+00:00;P2;3.50
25;SDS011;7;-1.298;36.791;2017-11-01T02:44:28.713442+00:00;P1;5.03
25;SDS011;7;-1.298;36.791;2017-11-01T02:46:58.527707+00:00;P2;4.30
25;SDS011;7;-1.298;36.791;2017-11-01T02:46:58.527707+00:00;P1;7.70
25;SDS011;7;-1.298;36.791;2017-11-01T02:49:28.103288+00:00;P2;3.80
25;SDS011;7;-1.298;36.791;2017-11-01T02:49:28.103288+00:00;P1;9.03
25;SDS011;7;-1.298;36.791;2017-11-01T02:51:58.053873+00:00;P2;3.23
25;SDS011;7;-1.298;36.791;2017-11-01T02:51:58.053873+00:00;P1;3.57
25;SDS011;7;-1.298;36.791;2017-11-01T02:54:28.257697+00:00;P2;4.20
25;SDS011;7;-1.298;36.791;2017-11-01T02:54:28.257697+00:00;P1;8.60
25;SDS011;7;-1.298;36.791;2017-11-01T02:56:58.175205+00:00;P2;4.43
25;SDS011;7;-1.298;36.791;2017-11-01T02:56:58.175205+00:00;P1;6.50
25;SDS011;7;-1.298;36.791;2017-11-01T02:59:28.360232+00:00;P2;4.20
25;SDS011;7;-1.298;36.791;2017-11-01T02:59:28.360232+00:00;P1;6.03
25;SDS011;7;-1.298;36.791;2017-11-01T03:01:58.299891+00:00;P2;4.27
25;SDS011;7;-1.298;36.791;2017-11-01T03:01:58.299891+00:00;P1;8.60
25;SDS011;7;-1.298;36.791;2017-11-01T03:04:29.037746+00:00;P2;4.63
25;SDS011;7;-1.298;36.791;2017-11-01T03:04:29.037746+00:00;P1;8.27
